Mod name,Registry name,Item ID Name,Category,"Ingredient
Type",Type,Specific,Extra,Extra2,"Serving
Style",Cooked/Raw,
ExtraDelight,extradelight:quiche_slice,quiche_slice,meal,,quiche,,,,slice,,
ExtraDelight,extradelight:rabbit_ragu,rabbit_ragu,meal,,pasta,rabbit,,,,,
ExtraDelight,extradelight:rabbit_stew_feast,rabbit_stew_feast,meal,,stew,rabbit,,,feast,,
ExtraDelight,extradelight:rabbit_stew_rice,rabbit_stew_rice,meal,,stew_over_rice,rabbit,,,,,
ExtraDelight,extradelight:rack_lamb,rack_lamb,meal,,rack,lamb,,,serving,,
ExtraDelight,extradelight:rack_lamb_block_item,rack_lamb_block_item,meal,,rack,lamb,,,feast,,
ExtraDelight,extradelight:raw_gingerbread_alex,raw_gingerbread_alex,ingredient,,cookie,gingerbread,alex,,,raw,
ExtraDelight,extradelight:raw_gingerbread_creeper,raw_gingerbread_creeper,ingredient,,cookie,gingerbread,creeper,,,raw,
ExtraDelight,extradelight:raw_gingerbread_diamond,raw_gingerbread_diamond,ingredient,,cookie,gingerbread,diamond,,,raw,
ExtraDelight,extradelight:raw_gingerbread_emerald,raw_gingerbread_emerald,ingredient,,cookie,gingerbread,emerald,,,raw,
ExtraDelight,extradelight:raw_gingerbread_pickaxe,raw_gingerbread_pickaxe,ingredient,,cookie,gingerbread,pickaxe,,,raw,
ExtraDelight,extradelight:raw_gingerbread_steve,raw_gingerbread_steve,ingredient,,cookie,gingerbread,steve,,,raw,
ExtraDelight,extradelight:raw_gingerbread_sword,raw_gingerbread_sword,ingredient,,cookie,gingerbread,sword,,,raw,
ExtraDelight,extradelight:raw_gingerbread_villager,raw_gingerbread_villager,ingredient,,cookie,gingerbread,villager,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_alex,raw_sugar_cookie_alex,ingredient,,cookie,sugar,alex,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_creeper,raw_sugar_cookie_creeper,ingredient,,cookie,sugar,creeper,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_diamond,raw_sugar_cookie_diamond,ingredient,,cookie,sugar,diamond,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_emerald,raw_sugar_cookie_emerald,ingredient,,cookie,sugar,emerald,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_pickaxe,raw_sugar_cookie_pickaxe,ingredient,,cookie,sugar,pickaxe,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_steve,raw_sugar_cookie_steve,ingredient,,cookie,sugar,steve,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_sword,raw_sugar_cookie_sword,ingredient,,cookie,sugar,sword,,,raw,
ExtraDelight,extradelight:raw_sugar_cookie_villager,raw_sugar_cookie_villager,ingredient,,cookie,sugar,villager,,,raw,
ExtraDelight,extradelight:rice_pudding,rice_pudding,dessert,,pudding,rice,,,,,
ExtraDelight,extradelight:riceball,riceball,meal,,riceball,,,,,,
ExtraDelight,extradelight:riceball_filled,riceball_filled,meal,,riceball,filled,,,,,
ExtraDelight,extradelight:roasted_apple,roasted_apple,ingredient,,apple,,,,,cooked,
ExtraDelight,extradelight:roasted_carrot,roasted_carrot,ingredient,,carrot,,,,,cooked,
ExtraDelight,extradelight:roasted_pumpkin_seeds,roasted_pumpkin_seeds,seed,,pumpkin,,,,,cooked,
ExtraDelight,extradelight:roll,roll,meal,,bread,roll,,,,,
ExtraDelight,extradelight:salad,salad,meal,,salad,,,,serving,,
ExtraDelight,extradelight:salad_block_item,salad_block_item,meal,,salad,,,,feast,,
ExtraDelight,extradelight:salisbury_steak,salisbury_steak,meal,,salisbury_steak,,,,serving,,
ExtraDelight,extradelight:salisbury_steak_block_item,salisbury_steak_block_item,meal,,salisbury_steak,,,,feast,,
ExtraDelight,extradelight:sausage_roll,sausage_roll,meal,,sandwich,sausage_roll,,,,,how is this a sandwich?
ExtraDelight,extradelight:scrambled_eggs,scrambled_eggs,meal,,egg,scrambled,,,,,
ExtraDelight,extradelight:seaweed_crisps,seaweed_crisps,meal,,chip,seaweed,,,,,
ExtraDelight,extradelight:seaweed_paste,seaweed_paste,ingredient,,seaweed,paste,,,,,
ExtraDelight,extradelight:seaweed_salad,seaweed_salad,meal,,salad,seaweed,,,,,
ExtraDelight,extradelight:sextuple_meat_treat,sextuple_meat_treat,meal,,sextuple_meat_treat,,,,,,
ExtraDelight,extradelight:sliced_apple,sliced_apple,ingredient,,apple,,,,slice,,
ExtraDelight,extradelight:sliced_ginger,sliced_ginger,ingredient,,ginger,,,,slice,,
ExtraDelight,extradelight:sliced_onion,sliced_onion,ingredient,,onion,,,,slice,,
ExtraDelight,extradelight:sliced_potato,sliced_potato,ingredient,,potato,,,,slice,,
ExtraDelight,extradelight:sliced_tomato,sliced_tomato,ingredient,,tomato,,,,slice,,
ExtraDelight,extradelight:sos,sos,meal,,sos,,,,,,
ExtraDelight,extradelight:stewed_apples,stewed_apples,dessert,,apple,stewed,,,,,
ExtraDelight,extradelight:stirfry,stirfry,meal,,stirfry,,,,serving,,
ExtraDelight,extradelight:stirfry_block_item,stirfry_block_item,meal,,stirfry,,,,feast,,
ExtraDelight,extradelight:stuffed_cactus,stuffed_cactus,meal,,cactus,stuffed,,,,,
ExtraDelight,extradelight:stuffed_heart,stuffed_heart,meal,,heart,stuffed,,,,,
ExtraDelight,extradelight:stuffed_mushrooms,stuffed_mushrooms,meal,,mushroom,stuffed,,,,,
ExtraDelight,extradelight:stuffing,stuffing,meal,,stuffing,,,,serving,,
ExtraDelight,extradelight:stuffing_feast,stuffing_feast,meal,,stuffing,,,,feast,,
ExtraDelight,extradelight:sugar_cookie,sugar_cookie,dessert,,cookie,sugar,,,,,
ExtraDelight,extradelight:sugar_cookie_alex,sugar_cookie_alex,dessert,,cookie,sugar,alex,,,,
ExtraDelight,extradelight:sugar_cookie_creeper,sugar_cookie_creeper,dessert,,cookie,sugar,creeper,,,,
ExtraDelight,extradelight:sugar_cookie_diamond,sugar_cookie_diamond,dessert,,cookie,sugar,diamond,,,,
ExtraDelight,extradelight:sugar_cookie_dough,sugar_cookie_dough,ingredient,,cookie_dough,sugar,,,,raw,
ExtraDelight,extradelight:sugar_cookie_emerald,sugar_cookie_emerald,dessert,,cookie,sugar,emerald,,,,
ExtraDelight,extradelight:sugar_cookie_pickaxe,sugar_cookie_pickaxe,dessert,,cookie,sugar,pickaxe,,,,
ExtraDelight,extradelight:sugar_cookie_steve,sugar_cookie_steve,dessert,,cookie,sugar,steve,,,,
ExtraDelight,extradelight:sugar_cookie_sword,sugar_cookie_sword,dessert,,cookie,sugar,sword,,,,
ExtraDelight,extradelight:sugar_cookie_villager,sugar_cookie_villager,dessert,,cookie,sugar,villager,,,,
ExtraDelight,extradelight:sunflower_seeds,sunflower_seeds,seed,,sunflower,,,,,,
ExtraDelight,extradelight:sweet_berry_cookie_dough,sweet_berry_cookie_dough,ingredient,,cookie_dough,sweet_berry,,,,,
ExtraDelight,extradelight:sweet_berry_custard,sweet_berry_custard,dessert,,custard,sweet_berry,,,,,
ExtraDelight,extradelight:sweet_berry_ice_cream,sweet_berry_ice_cream,dessert,,ice_cream,sweet_berry,,,,,
ExtraDelight,extradelight:sweet_berry_jam,sweet_berry_jam,ingredient,,jam,sweet_berry,,,,,
ExtraDelight,extradelight:sweet_berry_juice,sweet_berry_juice,drink,,juice,sweet_berry,,,,,
ExtraDelight,extradelight:sweet_berry_milkshake,sweet_berry_milkshake,drink,,milkshake,sweet_berry,,,,,
ExtraDelight,extradelight:sweet_berry_pie,sweet_berry_pie,dessert,,pie,sweet_berry,,,feast,,
ExtraDelight,extradelight:sweet_berry_pie_slice,sweet_berry_pie_slice,dessert,,pie,sweet_berry,,,serving,,
ExtraDelight,extradelight:sweet_berry_popsicle,sweet_berry_popsicle,dessert,,popsicle,sweet_berry,,,,,
ExtraDelight,extradelight:toast,toast,ingredient,,toast,,,,,,
ExtraDelight,extradelight:tomato_juice,tomato_juice,drink,,juice,tomato,,,,,
ExtraDelight,extradelight:tomato_soup,tomato_soup,meal,,soup,tomato,,,,,
ExtraDelight,extradelight:vinegar,vinegar,ingredient,,vinegar,,,,,,
ExtraDelight,extradelight:whipped_cream,whipped_cream,ingredient,,whipped_cream,,,,,,
ExtraDelight,extradelight:yeast,yeast,ingredient,,yeast,,,,,,
Farmer's Delight,farmersdelight:apple_cider,apple_cider,drink,,cider,apple,,,,,
Farmer's Delight,farmersdelight:apple_pie,apple_pie,dessert,,pie,apple,,,feast,,
Farmer's Delight,farmersdelight:apple_pie_slice,apple_pie_slice,dessert,,pie,apple,,,slice,,
Farmer's Delight,farmersdelight:bacon,bacon,ingredient,meat,bacon,,,,,raw,
Farmer's Delight,farmersdelight:bacon_and_eggs,bacon_and_eggs,meal,,bacon_eggs,,,,,,
Farmer's Delight,farmersdelight:bacon_sandwich,bacon_sandwich,meal,,sandwich,bacon,,,,,
Farmer's Delight,farmersdelight:baked_cod_stew,baked_cod_stew,meal,,stew,cod,,,,,
Farmer's Delight,farmersdelight:barbecue_stick,barbecue_stick,meal,,skewer,bbq,,,,,
Farmer's Delight,farmersdelight:beef_patty,beef_patty,ingredient,,patty,beef,,,,,
Farmer's Delight,farmersdelight:beef_stew,beef_stew,meal,,stew,beef,,,,,
Farmer's Delight,farmersdelight:bone_broth,bone_broth,ingredient,,broth,bone,,,,,
Farmer's Delight,farmersdelight:cabbage,cabbage,crop,,cabbage,,,,feast,,
Farmer's Delight,farmersdelight:cabbage_leaf,cabbage_leaf,ingredient,,cabbage,,,,slice,,
Farmer's Delight,farmersdelight:cabbage_rolls,cabbage_rolls,meal,,cabbage_roll,,,,,,
Farmer's Delight,farmersdelight:cabbage_seeds,cabbage_seeds,seed,,cabbage,,,,,,
Farmer's Delight,farmersdelight:cake_slice,cake_slice,dessert,,cake,,,,slice,,
Farmer's Delight,farmersdelight:chicken_cuts,chicken_cuts,ingredient,meat,chicken,,,,chopped,raw,
Farmer's Delight,farmersdelight:chicken_sandwich,chicken_sandwich,meal,,sandwich,chicken,,,,,
Farmer's Delight,farmersdelight:chicken_soup,chicken_soup,meal,,soup,chicken,,,,,
Farmer's Delight,farmersdelight:chocolate_pie,chocolate_pie,dessert,,pie,chocolate,,,feast,,
Farmer's Delight,farmersdelight:chocolate_pie_slice,chocolate_pie_slice,dessert,,pie,chocolate,,,slice,,
Farmer's Delight,farmersdelight:cod_roll,cod_roll,meal,,sushi,cod,,,,,
Farmer's Delight,farmersdelight:cod_slice,cod_slice,ingredient,meat,fish,cod,,,slice,,
Farmer's Delight,farmersdelight:cooked_bacon,cooked_bacon,ingredient,meat,bacon,,,,,cooked,
Farmer's Delight,farmersdelight:cooked_chicken_cuts,cooked_chicken_cuts,ingredient,meat,chicken,,,,chopped,cooked,
Farmer's Delight,farmersdelight:cooked_cod_slice,cooked_cod_slice,ingredient,meat,cod,,,,slice,cooked,
Farmer's Delight,farmersdelight:cooked_mutton_chops,cooked_mutton_chops,ingredient,meat,mutton,,,,slice,cooked,
Farmer's Delight,farmersdelight:cooked_rice,cooked_rice,ingredient,grain,rice,,,,,cooked,
Farmer's Delight,farmersdelight:cooked_salmon_slice,cooked_salmon_slice,ingredient,meat,salmon,,,,slice,cooked,
Farmer's Delight,farmersdelight:dumplings,dumplings,meal,,dumpling,,,,,,
Farmer's Delight,farmersdelight:egg_sandwich,egg_sandwich,meal,,sandwich,egg,,,,,
Farmer's Delight,farmersdelight:fish_stew,fish_stew,meal,,stew,fish,,,,,
Farmer's Delight,farmersdelight:fried_egg,fried_egg,ingredient,,egg,,,,,cooked,
Farmer's Delight,farmersdelight:fried_rice,fried_rice,meal,,fried_rice,,,,,,
Farmer's Delight,farmersdelight:fruit_salad,fruit_salad,dessert,,salad,fruit,,,,,
Farmer's Delight,farmersdelight:glow_berry_custard,glow_berry_custard,dessert,,custard,glow_berry,,,,,
Farmer's Delight,farmersdelight:grilled_salmon,grilled_salmon,meal,,salmon,grilled,,,,,
Farmer's Delight,farmersdelight:ham,ham,ingredient,meat,pork,ham,,,,,
Farmer's Delight,farmersdelight:hamburger,hamburger,meal,,burger,,,,,,
Farmer's Delight,farmersdelight:honey_cookie,honey_cookie,dessert,,cookie,honey,,,,,
Farmer's Delight,farmersdelight:honey_glazed_ham,honey_glazed_ham,meal,,pork,ham,glazed,,serving,,
Farmer's Delight,farmersdelight:honey_glazed_ham_block,honey_glazed_ham_block,meal,,pork,ham,glazed,,feast,,
Farmer's Delight,farmersdelight:hot_cocoa,hot_cocoa,drink,,cocoa,,,,,,
Farmer's Delight,farmersdelight:kelp_roll,kelp_roll,meal,,sushi,kelp,,,feast,,
Farmer's Delight,farmersdelight:kelp_roll_slice,kelp_roll_slice,meal,,sushi,kelp,,,slice,,
Farmer's Delight,farmersdelight:melon_juice,melon_juice,drink,,juice,melon,,,,,
Farmer's Delight,farmersdelight:melon_popsicle,melon_popsicle,dessert,,popsicle,melon,,,,,
Farmer's Delight,farmersdelight:milk_bottle,milk_bottle,ingredient,,milk,bottle,,,,,
Farmer's Delight,farmersdelight:minced_beef,minced_beef,ingredient,meat,beef,ground,,,,,
Farmer's Delight,farmersdelight:mixed_salad,mixed_salad,meal,,salad,,,,,,
Farmer's Delight,farmersdelight:mushroom_rice,mushroom_rice,meal,,rice,mushroom,,,,,
Farmer's Delight,farmersdelight:mutton_chops,mutton_chops,ingredient,meat,mutton,,,,slice,raw,
Farmer's Delight,farmersdelight:mutton_wrap,mutton_wrap,meal,,wrap,mutton,,,,,
Farmer's Delight,farmersdelight:nether_salad,nether_salad,meal,,salad,nether,,,,,
Farmer's Delight,farmersdelight:noodle_soup,noodle_soup,meal,,soup,noodle,,,,,
Farmer's Delight,farmersdelight:onion,onion,crop,,onion,,,,,,
Farmer's Delight,farmersdelight:pasta_with_meatballs,pasta_with_meatballs,meal,,pasta,meatball,,,,,
Farmer's Delight,farmersdelight:pasta_with_mutton_chop,pasta_with_mutton_chop,meal,,pasta,mutton,,,,,
Farmer's Delight,farmersdelight:pie_crust,pie_crust,ingredient,,pie_crust,,,,,,
Farmer's Delight,farmersdelight:pumpkin_slice,pumpkin_slice,ingredient,,pumpkin,,,,slice,,
Farmer's Delight,farmersdelight:pumpkin_soup,pumpkin_soup,meal,,soup,pumpkin,,,,,
Farmer's Delight,farmersdelight:ratatouille,ratatouille,meal,,ratatouille,,,,,,
Farmer's Delight,farmersdelight:raw_pasta,raw_pasta,ingredient,,pasta,,,,,raw,
Farmer's Delight,farmersdelight:rice,rice,crop,,rice,,,,,,
Farmer's Delight,farmersdelight:rice_roll_medley_block,rice_roll_medley_block,meal,,sushi,,,,feast,,
Farmer's Delight,farmersdelight:roast_chicken,roast_chicken,meal,,roast,chicken,,,serving,,
Farmer's Delight,farmersdelight:roast_chicken_block,roast_chicken_block,meal,,roast,chicken,,,feast,,
Farmer's Delight,farmersdelight:roasted_mutton_chops,roasted_mutton_chops,meal,,roast,mutton,,,,,
Farmer's Delight,farmersdelight:salmon_roll,salmon_roll,meal,,sushi,salmon,,,,,
Farmer's Delight,farmersdelight:salmon_slice,salmon_slice,ingredient,meat,fish,salmon,,,slice,,
Farmer's Delight,farmersdelight:shepherds_pie,shepherds_pie,meal,,pie,shepard,,,serving,,
Farmer's Delight,farmersdelight:shepherds_pie_block,shepherds_pie_block,meal,,pie,shepard,,,feast,,
Farmer's Delight,farmersdelight:smoked_ham,smoked_ham,ingredient,meat,pork,ham,,,,cooked,
Farmer's Delight,farmersdelight:squid_ink_pasta,squid_ink_pasta,meal,,pasta,squid_ink,,,,,
Farmer's Delight,farmersdelight:steak_and_potatoes,steak_and_potatoes,meal,,steak_potato,,,,,,
Farmer's Delight,farmersdelight:stuffed_potato,stuffed_potato,meal,,potato,stuffed,,,,,
Farmer's Delight,farmersdelight:stuffed_pumpkin,stuffed_pumpkin,meal,,pumpkin,stuffed,,,serving,,
Farmer's Delight,farmersdelight:stuffed_pumpkin_block,stuffed_pumpkin_block,meal,,pumpkin,stuffed,,,feast,,
Farmer's Delight,farmersdelight:sweet_berry_cheesecake,sweet_berry_cheesecake,dessert,,cheesecake,sweet_berry,,,feast,,
Farmer's Delight,farmersdelight:sweet_berry_cheesecake_slice,sweet_berry_cheesecake_slice,dessert,,cheesecake,sweet_berry,,,slice,,
Farmer's Delight,farmersdelight:sweet_berry_cookie,sweet_berry_cookie,dessert,,cookie,sweet_berry,,,,,
Farmer's Delight,farmersdelight:tomato,tomato,crop,vegetable,tomato,,,,,,
Farmer's Delight,farmersdelight:tomato_sauce,tomato_sauce,ingredient,,sauce,tomato,,,,,
Farmer's Delight,farmersdelight:tomato_seeds,tomato_seeds,seed,,tomato,,,,,,
Farmer's Delight,farmersdelight:vegetable_noodles,vegetable_noodles,meal,,noodles,vegetable,,,,,
Farmer's Delight,farmersdelight:vegetable_soup,vegetable_soup,meal,,soup,vegetable,,,,,
Farmer's Delight,farmersdelight:wheat_dough,wheat_dough,ingredient,,dough,wheat,,,,,
Farmer's Respite,farmersrespite:black_cod,black_cod,meal,,fish,code,black,,,,
Farmer's Respite,farmersrespite:black_tea,black_tea,drink,,tea,black,,,,,
Farmer's Respite,farmersrespite:black_tea_leaves,black_tea_leaves,crop,,tea,black,,,,,
Farmer's Respite,farmersrespite:blazing_chili,blazing_chili,meal,,chili,blazing,,,,,
Farmer's Respite,farmersrespite:coffee,coffee,drink,,coffee,,,,,,
Farmer's Respite,farmersrespite:coffee_beans,coffee_beans,crop,,coffee,,,,,cooked,
Farmer's Respite,farmersrespite:coffee_berries,coffee_berries,crop,,coffee,,,,,,
Farmer's Respite,farmersrespite:coffee_cake,coffee_cake,dessert,,cake,coffee,,,feast,,
Farmer's Respite,farmersrespite:coffee_cake_slice,coffee_cake_slice,dessert,,cake,coffee,,,slice,,
Farmer's Respite,farmersrespite:dandelion_tea,dandelion_tea,drink,,tea,dandelion,,,,,
Farmer's Respite,farmersrespite:gamblers_tea,gamblers_tea,drink,,tea,gambler,,,,,
Farmer's Respite,farmersrespite:green_tea,green_tea,drink,,tea,green,,,,,
Farmer's Respite,farmersrespite:green_tea_cookie,green_tea_cookie,dessert,,cookie,tea,green,,,,
Farmer's Respite,farmersrespite:green_tea_leaves,green_tea_leaves,crop,,tea,green,,,,,
Farmer's Respite,farmersrespite:long_apple_cider,long_apple_cider,drink,,cider,apple,milk,,,,
Farmer's Respite,farmersrespite:long_black_tea,long_black_tea,drink,,tea,black,milk,,,,
Farmer's Respite,farmersrespite:long_coffee,long_coffee,drink,,coffee,milk,,,,,
Farmer's Respite,farmersrespite:long_dandelion_tea,long_dandelion_tea,drink,,tea,dandelion,milk,,,,
Farmer's Respite,farmersrespite:long_gamblers_tea,long_gamblers_tea,drink,,tea,gambler,milk,,,,
Farmer's Respite,farmersrespite:long_green_tea,long_green_tea,drink,,tea,green,milk,,,,
Farmer's Respite,farmersrespite:long_purulent_tea,long_purulent_tea,drink,,tea,purulent,milk,,,,
Farmer's Respite,farmersrespite:long_rose_hip_tea,long_rose_hip_tea,drink,,tea,rose_hip,milk,,,,
Farmer's Respite,farmersrespite:long_yellow_tea,long_yellow_tea,drink,,tea,yellow,milk,,,,
Farmer's Respite,farmersrespite:nether_wart_sourdough,nether_wart_sourdough,ingredient,,bread,sourdough,nether,,,,
Farmer's Respite,farmersrespite:purulent_tea,purulent_tea,drink,,tea,purulent,,,,,
Farmer's Respite,farmersrespite:rose_hip_pie,rose_hip_pie,dessert,,pie,rose_hip,,,feast,,
Farmer's Respite,farmersrespite:rose_hip_pie_slice,rose_hip_pie_slice,dessert,,pie,rose_hip,,,slice,,
Farmer's Respite,farmersrespite:rose_hip_tea,rose_hip_tea,dessert,,tea,rose_hip,,,,,
Farmer's Respite,farmersrespite:rose_hips,rose_hips,crop,,rose_hip,,,,,,
Farmer's Respite,farmersrespite:strong_apple_cider,strong_apple_cider,drink,,cider,apple,sweetened,,,,
Farmer's Respite,farmersrespite:strong_black_tea,strong_black_tea,drink,,tea,black,sweetened,,,,
Farmer's Respite,farmersrespite:strong_coffee,strong_coffee,drink,,coffee,,sweetened,,,,
Farmer's Respite,farmersrespite:strong_gamblers_tea,strong_gamblers_tea,drink,,tea,gambler,sweetened,,,,
Farmer's Respite,farmersrespite:strong_green_tea,strong_green_tea,drink,,tea,green,sweetened,,,,
Farmer's Respite,farmersrespite:strong_hot_cocoa,strong_hot_cocoa,drink,,cocoa,,sweetened,,,,
Farmer's Respite,farmersrespite:strong_melon_juice,strong_melon_juice,drink,,juice,melon,sweetened,,,,
Farmer's Respite,farmersrespite:strong_purulent_tea,strong_purulent_tea,drink,,tea,purulent,sweetened,,,,
Farmer's Respite,farmersrespite:strong_rose_hip_tea,strong_rose_hip_tea,drink,,tea,rose_hip,sweetened,,,,
Farmer's Respite,farmersrespite:strong_yellow_tea,strong_yellow_tea,drink,,tea,yellow,sweetened,,,,
Farmer's Respite,farmersrespite:tea_curry,tea_curry,meal,,stew,curry,tea,,,,
Farmer's Respite,farmersrespite:tea_seeds,tea_seeds,seed,,tea,,,,,,
Farmer's Respite,farmersrespite:yellow_tea,yellow_tea,drink,,tea,yellow,,,,,
Farmer's Respite,farmersrespite:yellow_tea_leaves,yellow_tea_leaves,crop,,tea,yellow,,,,,
FastFood Delight,fastfooddelight:apple_sauce,apple_sauce,dessert,,sauce,apple,,,,,
FastFood Delight,fastfooddelight:beet_fries,beet_fries,meal,,fries,beet,,,,,
FastFood Delight,fastfooddelight:carrot_fries,carrot_fries,meal,,fries,carrot,,,,,
FastFood Delight,fastfooddelight:cheese_wrap,cheese_wrap,meal,,wrap,cheese,,,,,
FastFood Delight,fastfooddelight:cheeseburger,cheeseburger,meal,,burger,cheese,,,,,
FastFood Delight,fastfooddelight:chicken_cheese_sandwich,chicken_cheese_sandwich,meal,,sandwich,chicken_cheese,,,,,
FastFood Delight,fastfooddelight:chicken_nuggets,chicken_nuggets,meal,,nuggets,chicken,,,,,
FastFood Delight,fastfooddelight:chicken_wrap,chicken_wrap,meal,,wrap,chicken,,,,,
FastFood Delight,fastfooddelight:chocolate_ice_cream,chocolate_ice_cream,dessert,,ice_cream,chocolate,,,,,
FastFood Delight,fastfooddelight:cod_sandwich,cod_sandwich,meal,,sandwich,fish,cod,,,,
FastFood Delight,fastfooddelight:cola_soda,cola_soda,drink,,soda,cola,,,,,
FastFood Delight,fastfooddelight:creaming_soda,creaming_soda,drink,,soda,cream,,,,,
FastFood Delight,fastfooddelight:croque_monsieur,croque_monsieur,meal,,sandwich,croque_monsieur,,,,,
FastFood Delight,fastfooddelight:french_fries,french_fries,meal,,fries,potato,,,,,
FastFood Delight,fastfooddelight:fried_onions,fried_onions,meal,,fries,onion,,,,,
FastFood Delight,fastfooddelight:fruit_ice_cream,fruit_ice_cream,dessert,,ice_cream,fruit,,,,,
FastFood Delight,fastfooddelight:ice_cream,ice_cream,dessert,,ice_cream,,,,,,
FastFood Delight,fastfooddelight:iced_tea,iced_tea,drink,,tea,iced,,,,,
FastFood Delight,fastfooddelight:lemon_soda,lemon_soda,drink,,soda,lemon,,,,,
FastFood Delight,fastfooddelight:orange_soda,orange_soda,drink,,soda,orange,,,,,
FastFood Delight,fastfooddelight:pork_sandwich,pork_sandwich,meal,,sandwich,pork,,,,,
FastFood Delight,fastfooddelight:rabbit_sandwich,rabbit_sandwich,meal,,sandwich,rabbit,,,,,
FastFood Delight,fastfooddelight:salmon_sandwich,salmon_sandwich,meal,,sandwich,salmon,,,,,
FastFood Delight,fastfooddelight:sweet_berry_ice_cream,sweet_berry_ice_cream,dessert,,ice_cream,sweet_berry,,,,,
Festive Delight,festive_delight:christmas_tea,christmas_tea,drink,,tea,christmas,,,,,
Festive Delight,festive_delight:cinnamon_powder,cinnamon_powder,ingredient,,cinnamon,powder,,,,,
Festive Delight,festive_delight:cinnamon_sticks,cinnamon_sticks,ingredient,,cinnamon,stick,,,,,
Festive Delight,festive_delight:festive_chicken_block,festive_chicken_block,meal,,roast,chicken,festive,,feast,,
Festive Delight,festive_delight:festive_chiken,festive_chiken,meal,,roast,chicken,festive,,serving,,
Festive Delight,festive_delight:gingerbread_cookie_base_flake,gingerbread_cookie_base_flake,dessert,,cookie,gingerbread,flake,,,,
Festive Delight,festive_delight:gingerbread_cookie_base_sword,gingerbread_cookie_base_sword,dessert,,cookie,gingerbread,sword,,,,
Festive Delight,festive_delight:gingerbread_cookie_creeper,gingerbread_cookie_creeper,dessert,,cookie,gingerbread,creeper,frosted,,,
Festive Delight,festive_delight:gingerbread_cookie_dough_creeper,gingerbread_cookie_dough_creeper,ingredient,,cookie_dough,gingerbread,creeper,,,raw,yet the ED one is c:ingredient/cookie/gingerbread/creeper/raw/
Festive Delight,festive_delight:gingerbread_cookie_flake,gingerbread_cookie_flake,dessert,,cookie,gingerbread,flake,frosted,,,
Festive Delight,festive_delight:gingerbread_cookie_sword,gingerbread_cookie_sword,dessert,,cookie,gingerbread,sword,frosted,,,
Festive Delight,festive_delight:gingerbread_dough,gingerbread_dough,ingredient,,cookie_dough,,,,,,
Festive Delight,festive_delight:gingerbread_man,gingerbread_man,dessert,,cookie,gingerbread,steve,frosted,,,
Festive Delight,festive_delight:gingerbread_man_base,gingerbread_man_base,dessert,,cookie,gingerbread,steve,,,,
Festive Delight,festive_delight:gingerbread_man_creeper,gingerbread_man_creeper,dessert,,cookie,gingerbread,,,,,
Festive Delight,festive_delight:gingerbread_man_dough,gingerbread_man_dough,ingredient,,cookie_dough,gingerbread,steve,,,,
Festive Delight,festive_delight:longevity_noodle,longevity_noodle,meal,,pasta,longevity,,,,,
Festive Delight,festive_delight:salmon_verrines,salmon_verrines,meal,,salmon,verrines,,,,,
Festive Delight,festive_delight:snow_bread_cookie_dough,snow_bread_cookie_dough,ingredient,,cookie_dough,snow_bread,,,,,
Festive Delight,festive_delight:spring_rolls,spring_rolls,meal,,spring_roll,,,,,,
Festive Delight,festive_delight:sugar_cane,sugar_cane,crop,,sugar_cane,,,,,,
Festive Delight,festive_delight:sus_bread,sus_bread,ingredient,,bread,sus,,,,,
Festive Delight,festive_delight:sword_bread_cookie_dough,sword_bread_cookie_dough,ingredient,,cookie_dough,gingerbread,sword,,,,
Fruit Trees,fruittrees:cherry,cherry,crop,fruit,cherry,,,,,,
Fruit Trees,fruittrees:citron,citron,crop,fruit,citron,,,,,,
Fruit Trees,fruittrees:donauwelle,donauwelle,dessert,,cake,donauwelle,,,,,
Fruit Trees,fruittrees:empowered_citron,empowered_citron,crop,fruit,citron,empowered,,,,,
Fruit Trees,fruittrees:grapefruit,grapefruit,crop,fruit,grapefruit,,,,,,
Fruit Trees,fruittrees:grapefruit_panna_cotta,grapefruit_panna_cotta,dessert,,panna_cotta,grapefruit,,,,,
Fruit Trees,fruittrees:honey_pomelo_tea,honey_pomelo_tea,drink,,tea,honey_pomelo,,,,,
Fruit Trees,fruittrees:lemon,lemon,crop,fruit,lemon,,,,,,
Fruit Trees,fruittrees:lemon_roast_chicken,lemon_roast_chicken,meal,,roast,chicken,lemon,,serving,,
Fruit Trees,fruittrees:lemon_roast_chicken_block,lemon_roast_chicken_block,meal,,roast,chicken,lemon,,feast,,
Fruit Trees,fruittrees:lime,lime,crop,fruit,lime,,,,,,
Fruit Trees,fruittrees:mandarin,mandarin,crop,fruit,mandarin,,,,,,
Fruit Trees,fruittrees:orange,orange,crop,fruit,orange,,,,,,
Fruit Trees,fruittrees:pomelo,pomelo,crop,fruit,pomelo,,,,,,
Fruit Trees,fruittrees:redlove,redlove,crop,fruit,redlove,,,,,,
Fruit Trees,fruittrees:rice_with_fruits,rice_with_fruits,meal,,rice,fruit,,,,,
Fruits Delight,fruitsdelight:apple_jello,apple_jello,dessert,,jelly,apple,,,serving,,
